"EID","REFERRAL","NUMBER_JOBS","PROG_EXER_RATE","INTPER_RATE","PRIOR_EXP","HIRE_REC","HIRE_DATE","TURNOVER_DATE","TURNOVER"
193424,"Yes","0-1","Pass",6,"No",3,2017-06-01,2017-09-01,"Yes"
629225,"No","2","Concerns",8,"Yes",1,2017-01-01,2019-03-01,"Yes"
763571,"No","2","Pass",8,"Yes",2,2016-02-01,2020-02-01,"Yes"
439629,"No","0-1","Pass",8,"No",2,2016-02-01,NA,"No"
314137,"No","3+","Concerns",7,"No",2,2016-01-01,2020-08-01,"Yes"
975317,"No","2","Concerns",8,"No",3,2016-04-01,2018-03-01,"Yes"
992744,"No","0-1","Concerns",7,"No",3,2017-02-01,2019-11-01,"Yes"
139180,"No","0-1","Pass",10,"Yes",3,2017-02-01,NA,"No"
258080,"No","0-1","Pass",10,"No",3,2016-05-01,2021-03-01,"Yes"
472882,"No","2","Pass",8,"Yes",3,2016-01-01,2016-08-01,"Yes"
728676,"No","0-1","Pass",8,"No",1,2017-02-01,NA,"No"
770175,"No","2","Pass",10,"Yes",2,2017-01-01,2017-09-01,"Yes"
461326,"No","0-1","Pass",7,"No",3,2017-01-01,2019-06-01,"Yes"
780077,"No","3+","Pass",8,"No",2,2016-02-01,2020-11-01,"Yes"
327306,"No","2","Concerns",9,"No",3,2016-05-01,2016-09-01,"Yes"
487577,"No","2","Concerns",9,"No",3,2016-01-01,NA,"No"
116471,"No","0-1","Pass",8,"Yes",3,2017-08-01,NA,"No"
815333,"No","0-1","Pass",9,"No",2,2017-02-01,2017-06-01,"Yes"
746084,"No","0-1","Pass",10,"No",2,2017-01-01,NA,"No"
129895,"Yes","0-1","Pass",8,"No",2,2017-06-01,2021-11-01,"Yes"
510553,"No","0-1","Pass",8,"No",3,2016-06-01,2020-04-01,"Yes"
677121,"No","0-1","Pass",10,"No",2,2017-07-01,NA,"No"
200973,"No","0-1","Pass",4,"No",2,2016-06-01,2016-11-01,"Yes"
102116,"No","2","Pass",9,"No",3,2016-09-01,2018-11-01,"Yes"
662676,"No","2","Pass",10,"Yes",2,2016-01-01,NA,"No"
245914,"No","0-1","Pass",7,"No",3,2016-05-01,2016-06-01,"Yes"
130981,"No","0-1","Pass+",10,"Yes",1,2016-01-01,NA,"No"
160344,"No","0-1","Pass",8,"No",2,2017-02-01,2020-10-01,"Yes"
242316,"No","0-1","Pass",10,"No",2,2017-12-01,2019-10-01,"Yes"
771629,"No","0-1","Pass",9,"No",2,2017-04-01,NA,"No"
933681,"No","0-1","Concerns",8,"No",2,2017-05-01,NA,"No"
184393,"No","2","Concerns",6,"Yes",2,2016-01-01,2018-06-01,"Yes"
192246,"No","0-1","Pass",8,"No",3,2017-02-01,2020-04-01,"Yes"
594769,"No","2","Pass",10,"No",2,2016-08-01,2021-01-01,"Yes"
114782,"No","0-1","Pass",8,"Yes",2,2016-01-01,NA,"No"
579241,"No","0-1","Pass",8,"No",3,2016-04-01,2019-09-01,"Yes"
474198,"No","2","Pass",6,"No",2,2016-01-01,2018-05-01,"Yes"
563947,"No","0-1","Concerns",8,"No",3,2017-01-01,2020-09-01,"Yes"
708152,"Yes","0-1","Pass+",10,"No",2,2017-03-01,2021-03-01,"Yes"
983107,"No","0-1","Pass",9,"No",3,2016-07-01,NA,"No"
991358,"No","2","Pass",7,"No",2,2016-01-01,NA,"No"
555170,"Yes","0-1","Pass",9,"No",2,2016-01-01,2020-02-01,"Yes"
657769,"No","0-1","Pass",10,"No",1,2016-01-01,NA,"No"
635242,"No","2","Concerns",10,"No",1,2016-03-01,2016-08-01,"Yes"
605334,"No","2","Pass",10,"No",2,2016-03-01,NA,"No"
502203,"No","2","Pass",8,"No",2,2016-02-01,NA,"No"
308466,"No","0-1","Pass+",7,"No",2,2016-08-01,2018-12-01,"Yes"
781582,"No","0-1","Pass",9,"Yes",3,2016-02-01,2017-10-01,"Yes"
629175,"No","0-1","Pass",10,"No",2,2017-02-01,2017-09-01,"Yes"
175766,"No","2","Pass",9,"Yes",2,2017-02-01,NA,"No"
339366,"No","0-1","Pass",8,"No",2,2016-02-01,2016-12-01,"Yes"
466014,"No","0-1","Pass",7,"Yes",2,2016-02-01,2016-06-01,"Yes"
486003,"No","3+","Pass+",10,"Yes",3,2016-03-01,2016-11-01,"Yes"
491397,"No","3+","Pass",8,"No",2,2016-04-01,2020-07-01,"Yes"
851016,"No","0-1","Pass",6,"No",2,2016-01-01,2020-06-01,"Yes"
191552,"No","0-1","Pass",10,"No",3,2017-03-01,2019-05-01,"Yes"
750636,"No","2","Pass",7,"No",2,2017-12-01,NA,"No"
301453,"No","3+","Pass",8,"Yes",2,2016-04-01,2017-02-01,"Yes"
957572,"No","3+","Concerns",10,"No",2,2017-12-01,2020-03-01,"Yes"
722220,"Yes","0-1","Pass",8,"No",3,2016-03-01,NA,"No"
535481,"No","0-1","Pass",8,"No",2,2017-01-01,2017-05-01,"Yes"
423775,"No","0-1","Concerns",8,"No",2,2017-02-01,2021-02-01,"Yes"
797478,"No","2","Pass",2,"Yes",2,2017-05-01,2019-07-01,"Yes"
610395,"No","3+","Pass",9,"No",3,2016-04-01,2016-05-01,"Yes"
746865,"No","0-1","Pass+",6,"No",1,2017-01-01,2018-12-01,"Yes"
987704,"No","3+","Pass",7,"Yes",2,2017-01-01,NA,"No"
328357,"No","2","Pass",8,"No",3,2017-01-01,NA,"No"
345683,"No","0-1","Pass",10,"Yes",3,2017-01-01,2019-03-01,"Yes"
759367,"No","0-1","Pass",10,"Yes",0,2016-02-01,NA,"No"
734183,"No","0-1","Pass+",7,"No",2,2016-02-01,2016-07-01,"Yes"
679315,"No","0-1","Pass",10,"No",3,2016-09-01,2021-01-01,"Yes"
502269,"No","0-1","Concerns",8,"No",2,2017-01-01,2019-06-01,"Yes"
112768,"No","0-1","Pass",8,"No",2,2016-04-01,2018-04-01,"Yes"
154793,"No","0-1","Pass",10,"No",2,2017-02-01,2017-03-01,"Yes"
458047,"No","0-1","Pass+",7,"Yes",2,2016-01-01,2016-02-01,"Yes"
898197,"No","2","Pass",7,"No",3,2017-02-01,2021-06-01,"Yes"
563961,"No","0-1","Pass",7,"Yes",3,2016-01-01,2018-02-01,"Yes"
760913,"No","0-1","Pass+",10,"No",2,2016-01-01,2017-07-01,"Yes"
619516,"No","0-1","Pass",8,"No",2,2016-01-01,2016-05-01,"Yes"
545490,"No","0-1","Concerns",5,"No",2,2016-02-01,2017-08-01,"Yes"
240224,"No","0-1","Pass",9,"No",3,2016-07-01,2016-11-01,"Yes"
144356,"No","0-1","Pass",7,"No",2,2016-04-01,NA,"No"
528142,"Yes","0-1","Pass",6,"Yes",2,2016-02-01,NA,"No"
683364,"No","0-1","Concerns",7,"No",2,2016-06-01,NA,"No"
750965,"No","3+","Pass",10,"No",2,2017-02-01,NA,"No"
669439,"No","2","Pass",9,"Yes",1,2017-01-01,NA,"No"
582236,"No","2","Pass",10,"No",2,2016-02-01,2018-04-01,"Yes"
724720,"No","0-1","Concerns",9,"Yes",2,2016-01-01,NA,"No"
873029,"No","3+","Concerns",10,"No",2,2016-05-01,2018-07-01,"Yes"
424015,"No","0-1","Pass",7,"No",3,2016-02-01,NA,"No"
332208,"No","0-1","Pass",10,"No",2,2017-02-01,NA,"No"
498338,"No","0-1","Concerns",8,"No",1,2017-01-01,2019-05-01,"Yes"
705264,"No","2","Pass",7,"No",1,2017-01-01,2019-03-01,"Yes"
659490,"No","0-1","Pass",7,"Yes",3,2016-08-01,2019-05-01,"Yes"
831964,"No","2","Pass",10,"Yes",2,2016-01-01,2016-08-01,"Yes"
157089,"No","3+","Concerns",9,"Yes",3,2016-06-01,2016-09-01,"Yes"
922428,"No","0-1","Pass",10,"No",3,2017-01-01,NA,"No"
746828,"No","0-1","Pass",8,"No",3,2016-03-01,2018-01-01,"Yes"
346266,"Yes","3+","Pass",7,"Yes",2,2017-04-01,NA,"No"
203828,"No","2","Pass",8,"No",2,2016-04-01,2020-03-01,"Yes"
837194,"No","0-1","Pass",8,"No",3,2017-01-01,2019-04-01,"Yes"
261715,"No","3+","Concerns",7,"No",2,2016-05-01,NA,"No"
684875,"No","0-1","Pass",10,"No",3,2016-02-01,NA,"No"
249192,"No","0-1","Pass",7,"No",3,2017-01-01,NA,"No"
932043,"No","0-1","Pass",10,"No",2,2017-01-01,2017-04-01,"Yes"
754471,"No","3+","Pass",10,"Yes",2,2016-03-01,NA,"No"
868393,"No","0-1","Pass",10,"No",2,2017-02-01,2021-12-01,"Yes"
418441,"No","2","Pass",10,"No",3,2017-05-01,2019-08-01,"Yes"
771096,"No","3+","Pass",10,"No",2,2017-02-01,NA,"No"
446130,"No","0-1","Pass",8,"No",3,2017-02-01,2019-02-01,"Yes"
749218,"No","0-1","Concerns",10,"No",2,2017-01-01,2021-05-01,"Yes"
216920,"No","0-1","Pass",7,"No",3,2016-04-01,NA,"No"
755119,"No","0-1","Concerns",7,"Yes",2,2016-02-01,2016-05-01,"Yes"
608472,"No","0-1","Pass",8,"Yes",2,2016-01-01,NA,"No"
913363,"No","2","Pass",8,"No",2,2017-01-01,2021-12-01,"Yes"
986848,"No","0-1","Concerns",1,"No",3,2016-02-01,NA,"No"
132417,"No","3+","Concerns",10,"No",3,2017-10-01,NA,"No"
383972,"No","2","Concerns",10,"No",3,2017-01-01,NA,"No"
379315,"No","0-1","Pass",6,"Yes",2,2017-02-01,2019-05-01,"Yes"
359474,"No","2","Pass",7,"No",3,2016-01-01,2017-12-01,"Yes"
149853,"Yes","0-1","Concerns",7,"No",1,2016-03-01,2018-05-01,"Yes"
634475,"No","0-1","Pass",7,"No",2,2017-02-01,2022-01-01,"Yes"
395367,"Yes","0-1","Concerns",8,"No",2,2017-01-01,2019-01-01,"Yes"
876330,"Yes","0-1","Concerns",9,"No",2,2017-01-01,2020-10-01,"Yes"
887920,"No","0-1","Pass+",8,"No",2,2017-06-01,2019-12-01,"Yes"
456846,"No","0-1","Pass",9,"No",1,2017-02-01,2021-05-01,"Yes"
945462,"Yes","0-1","Pass",6,"Yes",3,2016-01-01,2016-12-01,"Yes"
655615,"Yes","2","Pass",10,"Yes",3,2017-02-01,NA,"No"
918161,"No","2","Pass",10,"Yes",3,2017-01-01,2019-03-01,"Yes"
541863,"No","2","Pass",6,"No",2,2017-03-01,NA,"No"
741619,"No","2","Pass",8,"Yes",2,2017-01-01,2017-09-01,"Yes"
990314,"No","0-1","Pass",1,"Yes",2,2016-02-01,2016-09-01,"Yes"
993249,"No","0-1","Concerns",6,"No",2,2017-01-01,2021-09-01,"Yes"
772036,"No","2","Pass",9,"Yes",3,2017-05-01,NA,"No"
157770,"No","0-1","Pass",3,"No",2,2017-01-01,2021-05-01,"Yes"
809332,"No","0-1","Pass",10,"No",2,2016-02-01,2020-08-01,"Yes"
400989,"No","3+","Pass",8,"No",1,2017-02-01,2019-03-01,"Yes"
636365,"Yes","0-1","Pass",10,"No",2,2017-06-01,NA,"No"
379174,"No","0-1","Pass",8,"No",2,2016-03-01,NA,"No"
663888,"Yes","3+","Concerns",9,"Yes",1,2016-02-01,2016-04-01,"Yes"
972489,"Yes","0-1","Pass",10,"Yes",2,2016-01-01,NA,"No"
666802,"No","2","Pass",8,"No",2,2016-11-01,2017-02-01,"Yes"
762744,"No","0-1","Pass+",10,"Yes",1,2016-06-01,2017-10-01,"Yes"
152785,"No","0-1","Pass",7,"No",2,2017-01-01,NA,"No"
272445,"No","2","Pass",10,"Yes",3,2016-01-01,NA,"No"
925290,"No","2","Pass",8,"No",2,2016-02-01,NA,"No"
455911,"Yes","0-1","Pass",10,"No",3,2016-04-01,NA,"No"
996154,"No","3+","Pass",1,"No",3,2016-01-01,2016-04-01,"Yes"
359887,"Yes","3+","Pass",8,"No",2,2016-02-01,2019-12-01,"Yes"
210382,"No","2","Concerns",0,"No",2,2016-06-01,NA,"No"
623012,"No","0-1","Concerns",7,"Yes",3,2016-01-01,2017-05-01,"Yes"
294954,"No","0-1","Pass",5,"No",2,2016-02-01,2020-03-01,"Yes"
206094,"No","0-1","Pass",10,"No",3,2016-02-01,NA,"No"
497841,"No","0-1","Pass",10,"No",2,2017-07-01,2022-01-01,"Yes"
634500,"No","3+","Pass",7,"Yes",2,2017-02-01,2019-01-01,"Yes"
847290,"No","0-1","Pass",7,"No",1,2017-05-01,2019-07-01,"Yes"
807776,"Yes","0-1","Pass",7,"No",3,2016-04-01,NA,"No"
194949,"No","3+","Pass",8,"Yes",1,2017-03-01,2018-11-01,"Yes"
311028,"No","2","Pass",7,"Yes",3,2017-02-01,2019-04-01,"Yes"
124230,"No","2","Pass",10,"No",2,2017-11-01,2018-01-01,"Yes"
547240,"No","2","Pass",10,"Yes",0,2016-01-01,2019-11-01,"Yes"
986152,"No","0-1","Pass",7,"No",2,2017-04-01,NA,"No"
300131,"No","2","Concerns",10,"No",2,2017-01-01,NA,"No"
537703,"No","2","Pass",9,"No",3,2017-04-01,2020-06-01,"Yes"
353392,"No","0-1","Pass+",8,"Yes",2,2016-01-01,2018-05-01,"Yes"
472884,"No","0-1","Pass+",9,"No",3,2017-01-01,NA,"No"
303442,"No","0-1","Pass",10,"No",3,2016-01-01,2018-08-01,"Yes"
889661,"No","2","Pass+",9,"Yes",2,2017-03-01,2018-12-01,"Yes"
244792,"No","3+","Pass",7,"Yes",3,2016-02-01,2018-02-01,"Yes"
352226,"No","0-1","Pass",9,"No",2,2016-02-01,2016-11-01,"Yes"
794820,"No","2","Pass",10,"Yes",1,2016-03-01,2016-07-01,"Yes"
465618,"No","3+","Concerns",7,"Yes",2,2017-02-01,2019-05-01,"Yes"
367641,"No","0-1","Pass",6,"No",3,2017-02-01,NA,"No"
772854,"Yes","0-1","Pass",7,"No",2,2016-02-01,NA,"No"
189067,"No","2","Pass",10,"No",3,2017-04-01,2017-05-01,"Yes"
788195,"No","3+","Pass",10,"No",2,2017-02-01,2017-04-01,"Yes"
335737,"Yes","0-1","Pass",9,"Yes",3,2017-01-01,NA,"No"
688505,"No","3+","Concerns",8,"No",2,2016-04-01,2018-04-01,"Yes"
631962,"No","0-1","Pass",8,"No",3,2017-01-01,2020-09-01,"Yes"
780790,"No","0-1","Pass",9,"Yes",1,2017-04-01,2019-07-01,"Yes"
788000,"No","2","Pass",10,"No",1,2017-02-01,NA,"No"
665657,"No","0-1","Pass",10,"No",2,2017-03-01,NA,"No"
234572,"No","0-1","Pass",10,"No",3,2017-06-01,2019-02-01,"Yes"
675063,"No","0-1","Pass",2,"No",2,2016-11-01,2021-03-01,"Yes"
109899,"No","0-1","Pass+",9,"No",3,2016-03-01,2018-03-01,"Yes"
705137,"No","0-1","Pass",7,"No",1,2016-02-01,2019-07-01,"Yes"
311030,"No","0-1","Pass+",10,"No",2,2016-02-01,2016-03-01,"Yes"
213825,"No","2","Concerns",9,"No",2,2017-01-01,NA,"No"
996288,"No","0-1","Pass",10,"No",2,2017-01-01,2021-03-01,"Yes"
210201,"Yes","0-1","Pass",6,"Yes",1,2016-03-01,NA,"No"
170088,"No","2","Pass",10,"No",2,2016-02-01,NA,"No"
810398,"No","2","Pass",7,"Yes",3,2016-04-01,2018-01-01,"Yes"
663294,"Yes","2","Pass",7,"Yes",3,2017-02-01,NA,"No"
328777,"No","2","Concerns",8,"No",2,2017-06-01,NA,"No"
152460,"No","2","Pass",7,"Yes",2,2017-02-01,2017-04-01,"Yes"
732939,"No","2","Pass",9,"No",2,2017-01-01,NA,"No"
300790,"Yes","3+","Pass+",10,"No",3,2016-02-01,NA,"No"
142541,"No","2","Pass",10,"No",1,2016-01-01,2017-10-01,"Yes"
763280,"No","0-1","Pass",10,"No",2,2017-04-01,2019-10-01,"Yes"
349005,"No","3+","Pass",9,"No",3,2016-01-01,NA,"No"
740620,"No","0-1","Concerns",8,"No",3,2016-02-01,2020-08-01,"Yes"
315590,"No","2","Pass",7,"No",2,2017-03-01,NA,"No"
730996,"Yes","0-1","Pass",8,"No",2,2017-01-01,2021-03-01,"Yes"
294741,"No","2","Concerns",6,"No",2,2017-01-01,NA,"No"
995023,"No","0-1","Pass",6,"No",2,2017-02-01,2019-09-01,"Yes"
910273,"No","0-1","Pass+",9,"Yes",3,2016-01-01,2020-08-01,"Yes"
468086,"No","0-1","Pass",10,"No",3,2017-02-01,2019-06-01,"Yes"
518461,"No","0-1","Pass",9,"Yes",2,2017-04-01,2021-03-01,"Yes"
652831,"No","0-1","Concerns",6,"Yes",3,2016-02-01,2020-09-01,"Yes"
560225,"No","0-1","Pass+",8,"Yes",2,2017-02-01,2017-12-01,"Yes"
926143,"Yes","0-1","Pass",10,"Yes",3,2017-07-01,NA,"No"
457904,"No","2","Pass",9,"Yes",3,2016-02-01,NA,"No"
760677,"No","2","Pass",10,"No",3,2016-02-01,2020-04-01,"Yes"
441328,"No","2","Pass",8,"No",2,2017-01-01,2017-08-01,"Yes"
812801,"No","2","Pass",8,"No",3,2017-04-01,2020-11-01,"Yes"
630245,"No","0-1","Pass",9,"No",3,2017-10-01,2019-12-01,"Yes"
678746,"No","3+","Pass",6,"No",0,2016-01-01,2017-09-01,"Yes"
767410,"No","2","Concerns",10,"No",1,2016-02-01,2016-04-01,"Yes"
357434,"No","0-1","Pass",7,"No",2,2017-06-01,NA,"No"
191411,"No","0-1","Pass",9,"No",2,2016-06-01,NA,"No"
628509,"Yes","0-1","Pass+",8,"No",3,2016-02-01,NA,"No"
913120,"No","0-1","Pass",8,"No",2,2017-02-01,2021-02-01,"Yes"
723515,"No","0-1","Pass",10,"Yes",1,2016-03-01,NA,"No"
462631,"Yes","0-1","Pass",9,"No",2,2016-02-01,2019-08-01,"Yes"
898930,"No","2","Pass",10,"No",3,2017-02-01,2020-10-01,"Yes"
762780,"No","0-1","Pass",9,"Yes",2,2017-01-01,2017-05-01,"Yes"
670182,"No","0-1","Pass",2,"No",2,2017-01-01,2019-03-01,"Yes"
595542,"No","0-1","Pass+",9,"Yes",2,2016-01-01,2021-11-01,"Yes"
636224,"No","0-1","Pass",7,"No",2,2017-02-01,2019-07-01,"Yes"
307103,"No","0-1","Pass",9,"Yes",3,2017-08-01,2019-12-01,"Yes"
490539,"No","0-1","Pass",9,"Yes",1,2016-02-01,2019-09-01,"Yes"
656200,"No","2","Pass",9,"Yes",3,2016-03-01,2019-11-01,"Yes"
857443,"Yes","0-1","Pass",8,"No",2,2017-02-01,NA,"No"
874128,"No","0-1","Concerns",10,"No",2,2017-01-01,2019-10-01,"Yes"
482788,"No","0-1","Concerns",10,"Yes",2,2016-02-01,2016-06-01,"Yes"
335240,"No","3+","Pass",6,"No",2,2016-01-01,2019-09-01,"Yes"
412891,"No","2","Pass",10,"No",3,2017-03-01,NA,"No"
992249,"No","2","Pass",8,"No",3,2017-04-01,NA,"No"
375222,"No","0-1","Concerns",10,"No",2,2016-02-01,2018-11-01,"Yes"
838815,"No","2","Pass",8,"Yes",2,2016-05-01,2018-06-01,"Yes"
546254,"No","0-1","Pass",10,"No",1,2016-06-01,2019-04-01,"Yes"
380835,"No","3+","Pass",10,"Yes",3,2016-06-01,2018-05-01,"Yes"
939092,"No","2","Pass",10,"No",2,2016-02-01,NA,"No"
311422,"Yes","0-1","Concerns",9,"No",2,2016-06-01,2018-12-01,"Yes"
198650,"No","2","Pass",10,"No",2,2016-02-01,2018-02-01,"Yes"
360184,"Yes","0-1","Pass+",10,"No",2,2016-02-01,2017-01-01,"Yes"
140781,"No","0-1","Pass",10,"Yes",3,2016-01-01,NA,"No"
623176,"No","0-1","Pass+",9,"No",2,2016-02-01,NA,"No"
344782,"Yes","0-1","Concerns",10,"No",2,2017-02-01,NA,"No"
568283,"No","0-1","Pass+",8,"No",2,2017-05-01,2021-03-01,"Yes"
935278,"No","0-1","Pass",10,"No",3,2016-01-01,2018-07-01,"Yes"
385634,"No","0-1","Concerns",9,"No",2,2016-01-01,NA,"No"
386898,"No","0-1","Concerns",7,"No",2,2016-05-01,2021-01-01,"Yes"
876255,"No","0-1","Pass+",10,"No",3,2017-02-01,2019-09-01,"Yes"
985557,"No","0-1","Pass",7,"No",3,2016-04-01,2018-01-01,"Yes"
117314,"No","0-1","Concerns",9,"No",3,2016-01-01,2018-05-01,"Yes"
815051,"No","0-1","Pass",7,"No",3,2016-02-01,2017-10-01,"Yes"
856799,"No","0-1","Pass+",7,"No",3,2017-02-01,NA,"No"
795168,"No","2","Pass",2,"No",2,2016-01-01,2021-12-01,"Yes"
451712,"No","2","Pass",10,"No",2,2016-02-01,2020-03-01,"Yes"
565378,"Yes","0-1","Concerns",8,"No",2,2017-02-01,NA,"No"
207250,"No","2","Pass",10,"No",1,2017-02-01,2020-08-01,"Yes"
118046,"No","2","Pass",9,"No",1,2017-02-01,NA,"No"
977724,"No","0-1","Pass",10,"No",3,2016-01-01,NA,"No"
771177,"No","0-1","Pass",10,"No",3,2017-01-01,NA,"No"
665159,"No","0-1","Pass",10,"No",2,2017-03-01,2017-08-01,"Yes"
668709,"No","0-1","Concerns",7,"No",1,2016-02-01,2016-04-01,"Yes"
770970,"No","2","Pass",8,"No",2,2017-02-01,NA,"No"
158916,"No","0-1","Pass+",7,"Yes",2,2016-01-01,NA,"No"
985200,"Yes","0-1","Pass",8,"No",3,2016-09-01,NA,"No"
915379,"No","2","Pass",10,"Yes",3,2016-07-01,NA,"No"
458562,"No","0-1","Concerns",10,"No",2,2017-02-01,2021-07-01,"Yes"
123424,"No","0-1","Pass",10,"No",1,2016-03-01,NA,"No"
889275,"No","0-1","Pass",8,"No",1,2017-02-01,2020-07-01,"Yes"
511770,"No","0-1","Pass",9,"No",2,2017-01-01,2018-12-01,"Yes"
527821,"No","2","Pass+",8,"No",3,2016-03-01,NA,"No"
489718,"No","2","Pass",10,"No",2,2016-11-01,NA,"No"
213474,"No","2","Pass",10,"No",2,2017-09-01,NA,"No"
227046,"No","0-1","Pass",7,"Yes",2,2017-02-01,2019-04-01,"Yes"
786440,"No","0-1","Pass",10,"No",3,2016-09-01,2021-06-01,"Yes"
366047,"No","3+","Pass+",7,"No",2,2016-10-01,2019-08-01,"Yes"
511822,"No","0-1","Pass",9,"No",2,2016-01-01,2018-02-01,"Yes"
228022,"No","0-1","Pass",10,"No",2,2017-02-01,NA,"No"
947526,"No","3+","Concerns",8,"No",1,2016-02-01,2019-12-01,"Yes"
156793,"No","0-1","Pass",6,"Yes",2,2016-01-01,NA,"No"
464709,"No","0-1","Pass",2,"No",1,2017-02-01,2017-03-01,"Yes"
128788,"No","0-1","Pass",10,"No",2,2017-01-01,NA,"No"
500209,"No","0-1","Pass",9,"Yes",3,2017-01-01,2017-10-01,"Yes"
345702,"No","0-1","Pass",10,"No",3,2017-02-01,2018-04-01,"Yes"
715111,"No","2","Pass",7,"No",2,2017-03-01,2019-12-01,"Yes"
735783,"No","0-1","Pass",8,"No",2,2017-02-01,2017-10-01,"Yes"
552790,"No","0-1","Pass",7,"No",2,2017-02-01,NA,"No"
127754,"No","0-1","Pass",8,"Yes",2,2016-04-01,NA,"No"
441074,"No","0-1","Pass",10,"No",2,2016-04-01,2017-01-01,"Yes"
368202,"No","0-1","Pass",8,"No",2,2016-04-01,2018-07-01,"Yes"
403207,"No","2","Pass+",8,"No",2,2017-06-01,2019-01-01,"Yes"
963942,"No","3+","Pass",10,"No",3,2016-02-01,NA,"No"
105461,"No","0-1","Pass",9,"No",2,2017-08-01,2021-07-01,"Yes"
552461,"No","2","Pass",10,"Yes",2,2016-01-01,2020-03-01,"Yes"
178097,"No","0-1","Pass",8,"Yes",3,2017-01-01,2019-11-01,"Yes"
228621,"No","0-1","Pass",8,"No",3,2016-01-01,2018-08-01,"Yes"
953638,"No","2","Pass",10,"Yes",3,2017-07-01,2020-01-01,"Yes"
878617,"No","3+","Pass",10,"Yes",2,2016-04-01,2020-01-01,"Yes"
386714,"No","0-1","Concerns",9,"No",3,2016-07-01,2020-05-01,"Yes"
813036,"No","0-1","Concerns",9,"No",3,2017-01-01,NA,"No"
143967,"No","0-1","Pass",8,"No",2,2017-03-01,NA,"No"
156458,"No","2","Pass",8,"No",3,2016-02-01,NA,"No"
196632,"No","3+","Pass",0,"Yes",1,2016-04-01,2020-05-01,"Yes"
643297,"Yes","2","Pass",10,"No",3,2017-04-01,NA,"No"
443286,"No","2","Pass",9,"Yes",3,2016-02-01,NA,"No"
918790,"No","0-1","Concerns",9,"No",3,2016-01-01,NA,"No"
209735,"No","0-1","Pass",9,"No",2,2017-03-01,NA,"No"
734880,"No","0-1","Pass",7,"No",2,2017-02-01,NA,"No"
687775,"No","0-1","Concerns",9,"No",0,2017-01-01,NA,"No"
638280,"No","0-1","Pass",10,"No",1,2016-03-01,2020-06-01,"Yes"
694293,"No","2","Pass+",9,"No",3,2016-01-01,NA,"No"
169070,"No","0-1","Pass",7,"No",2,2016-02-01,NA,"No"
145304,"No","2","Pass",9,"No",3,2017-01-01,NA,"No"
578264,"No","2","Pass",6,"No",2,2016-03-01,NA,"No"
109390,"No","2","Concerns",9,"Yes",3,2017-06-01,NA,"No"
588431,"No","0-1","Concerns",10,"No",2,2017-08-01,2017-09-01,"Yes"
680218,"No","0-1","Pass",8,"No",3,2016-01-01,NA,"No"
264496,"No","0-1","Pass",7,"No",2,2016-01-01,NA,"No"
984856,"No","0-1","Pass",9,"No",0,2016-02-01,NA,"No"
909796,"No","0-1","Pass",9,"No",2,2016-01-01,2020-08-01,"Yes"
433456,"No","3+","Pass+",8,"No",3,2016-08-01,2021-01-01,"Yes"
952603,"No","0-1","Pass",7,"No",2,2017-04-01,2019-09-01,"Yes"
387328,"No","0-1","Pass",7,"No",2,2017-06-01,2021-03-01,"Yes"
882086,"No","2","Pass",9,"Yes",2,2017-04-01,2017-05-01,"Yes"
274837,"No","0-1","Pass",7,"No",3,2016-02-01,2018-08-01,"Yes"
380144,"Yes","2","Pass",10,"Yes",2,2017-04-01,2017-06-01,"Yes"
242942,"Yes","0-1","Pass",10,"No",2,2016-03-01,NA,"No"
704907,"No","2","Concerns",7,"Yes",2,2017-03-01,2019-01-01,"Yes"
106435,"No","0-1","Pass+",10,"Yes",3,2016-01-01,2016-03-01,"Yes"
406796,"No","0-1","Pass",8,"Yes",1,2016-05-01,2018-03-01,"Yes"
209946,"No","3+","Pass",9,"No",3,2016-02-01,2016-08-01,"Yes"
190963,"No","0-1","Concerns",7,"No",3,2017-03-01,2017-08-01,"Yes"
333681,"No","2","Pass+",10,"No",3,2016-03-01,2018-06-01,"Yes"
681872,"No","0-1","Pass+",10,"No",2,2016-01-01,2016-03-01,"Yes"
339807,"No","2","Pass",9,"Yes",3,2016-05-01,2016-09-01,"Yes"
933283,"No","0-1","Pass",6,"No",2,2017-02-01,2021-03-01,"Yes"
957516,"No","0-1","Concerns",7,"No",2,2016-02-01,NA,"No"
829984,"No","0-1","Pass",10,"No",2,2016-02-01,2020-03-01,"Yes"
377303,"Yes","2","Concerns",7,"No",2,2016-01-01,2016-04-01,"Yes"
996884,"No","0-1","Pass",10,"No",2,2016-01-01,NA,"No"
786052,"No","2","Pass",2,"No",1,2016-04-01,NA,"No"
717019,"Yes","2","Concerns",10,"No",2,2017-04-01,2017-06-01,"Yes"
777174,"Yes","3+","Pass",9,"No",1,2016-02-01,2018-04-01,"Yes"
216355,"No","0-1","Pass",8,"No",3,2017-02-01,2021-12-01,"Yes"
154259,"No","2","Concerns",8,"No",2,2016-05-01,2018-04-01,"Yes"
112853,"No","0-1","Pass",10,"Yes",3,2016-01-01,2018-03-01,"Yes"
190524,"No","0-1","Concerns",6,"No",3,2016-02-01,2020-03-01,"Yes"
779528,"No","0-1","Pass",10,"No",2,2016-09-01,NA,"No"
361633,"No","2","Concerns",10,"No",2,2016-01-01,NA,"No"
370583,"No","0-1","Pass+",8,"No",2,2016-02-01,NA,"No"
